-0.031725,0.22295,-0.065819,0.0054296,-0.055387,-0.026924,-0.0018959,-0.03592,-0.021904,0.033796
-0.050791,0.47083,0.077932,0.023298,0.058077,-0.17726,-0.014806,-0.10619,-0.049902,-0.024918
-0.011467,0.071188,0.0092803,-0.0070217,-0.013165,0.072592,-0.0068155,0.014721,0.025796,-0.05768
-0.038745,0.35672,0.048068,0.00011888,-0.0017496,0.13052,0.025404,0.055077,0.016524,-0.021297
-0.023699,0.21772,0.027436,0.0013954,-0.049797,0.052712,0.0083597,-0.0073947,0.029649,-0.024746
-0.030554,0.27794,0.038371,0.0043855,-0.032892,0.031527,0.014204,0.02715,-0.0055736,-0.01688
-0.011151,0.068534,0.009258,-0.0070007,-0.012997,0.072261,-0.0057936,0.011963,0.024527,-0.055332
-0.011269,0.068922,0.0087585,-0.0070456,-0.013047,0.072339,-0.0067801,0.012168,0.025217,-0.055062
-0.036166,0.33769,0.053153,0.0092289,0.024494,-0.027087,0.00034356,-0.047981,-0.025442,-0.0062267
-0.022719,0.21362,0.031429,0.0037533,0.0088643,0.013469,-0.0061345,-0.022711,0.0035826,-0.022518
-0.05061,0.47213,0.068111,0.011469,-0.024929,-0.0062283,0.0074671,-0.02748,-0.0045224,-0.021989
-0.049738,0.46331,0.072291,0.01318,0.036982,-0.048768,-0.0013188,-0.072573,-0.024505,-0.011904
-0.059718,0.49973,0.06873,0.0012849,-0.003178,0.16102,0.0054253,-0.044153,0.041564,-0.053475
-0.041077,0.3838,0.056472,0.0059676,-0.015548,0.037834,0.0032992,-0.038676,-0.0045428,-0.0047256
-0.039907,0.36776,0.055001,0.011303,-0.024139,-0.051548,-0.0059392,-0.071112,-0.013999,-0.008381
-0.036369,0.33977,0.055504,-0.0032068,-0.046983,0.15035,0.006543,0.028041,-0.04396,0.012692
-0.021182,0.19949,0.02848,0.0046792,-0.000069322,0.011413,0.002981,-0.025569,0.0076799,-0.0077733
-0.013286,0.10862,-0.0015421,-0.0026592,-0.142,0.068038,0.035997,0.12706,0.069664,-0.041694
-0.035961,0.33573,0.055466,-0.0033418,-0.046567,0.14735,0.0061859,0.028109,-0.045915,0.013616
-0.02188,0.20046,0.038287,-0.0044553,-0.010672,0.13533,0.014275,0.067399,-0.050208,0.011226
-0.044874,0.42401,0.065978,0.0075684,0.019591,0.047124,0.0084326,-0.025711,-0.023599,0.0056218
-0.047568,0.45781,0.058886,-0.0057451,-0.025378,0.34208,0.047665,0.072309,0.038772,0.031692
-0.023495,0.21935,0.032926,-0.00050433,-0.053304,0.075592,0.010435,0.022135,-0.0021355,-0.014333
-0.031888,0.29158,0.040809,0.0029416,-0.03656,0.060997,0.017862,0.039222,-0.01174,-0.0087539
-0.07498,0.68656,0.11514,0.024878,0.067967,-0.1481,0.0050731,-0.050248,-0.10852,0.0061085
-0.018323,0.15695,0.017596,-0.0027743,-0.0067693,0.074039,0.0026801,-0.014175,0.042305,-0.034908
-0.046583,0.41796,0.033652,0.0014467,-0.022438,0.090317,0.013089,0.0032488,-0.081451,0.03802
-0.052044,0.48925,0.076045,0.0059327,-0.0033938,0.096382,0.017428,-0.010509,-0.039676,0.02433
-0.025509,0.22365,0.040153,-0.0026207,-0.0081958,0.098201,0.0042375,0.044735,-0.037365,-0.021292
-0.02449,0.21566,0.020755,-0.0061893,-0.067658,0.14594,0.013748,0.051595,-0.0067083,0.018389
-0.064627,0.60311,0.091191,0.019483,0.044573,-0.070792,-0.00546,-0.11148,-0.010372,-0.014006
-0.066031,0.58218,0.089671,0.016546,0.041332,-0.066746,-0.0070393,-0.066374,-0.039937,-0.034974
-0.0027523,0.013888,-0.008731,-0.0011894,-0.0016746,0.004461,-0.00035355,0.007942,0.013696,0.011265
-0.023888,0.21991,0.03177,0.0011014,-0.048444,0.046234,0.0073607,-0.00057635,-0.0017044,-0.011179
-0.030717,0.27894,0.039726,0.0044226,-0.031191,0.022275,0.013245,0.024757,-0.010882,-0.014929
-0.038625,0.34077,0.046411,0.0051737,-0.036833,0.015838,0.011829,0.011828,-0.017719,-0.014049
-0.038626,0.3556,0.048063,0.0002165,-0.0015584,0.1293,0.025332,0.055155,0.015145,-0.020282
-0.02215,0.17958,0.03309,-0.0036955,-0.099186,0.073462,-0.0033081,0.025602,-0.034154,-0.023211
-0.045766,0.42489,0.064076,0.013753,0.03273,-0.040567,0.0018787,-0.066344,-0.025779,0.001132
-0.039687,0.36757,0.049094,0.005769,-0.0068953,0.046113,0.0050527,-0.044907,0.027838,-0.018177
-0.028654,0.25187,0.035803,0.005177,-0.028092,-0.022558,0.0042311,0.011358,0.010236,0.026301
-0.051994,0.48112,0.075998,0.016184,0.045903,-0.17144,-0.012982,-0.13385,-0.074244,0.005243
-0.03286,0.30585,0.043664,0.0018921,0.0028175,0.080533,0.0094835,0.00026948,-0.026171,0.0191
-0.023328,0.18388,0.03343,0.00064263,-0.063164,-0.0081207,-0.0078403,-0.023359,-0.037391,-0.024707
-0.035833,0.32351,0.05424,0.0034041,0.01121,0.045334,0.00048967,-0.011068,-0.036408,-0.011557
-0.0010983,0.0099979,0.0008067,0.000062318,-0.00054959,0.0013035,-0.000024118,0.010252,0.0039812,-0.0098384
-0.024862,0.2024,0.020571,-0.0076437,-0.067634,0.13234,0.008,0.042902,-0.0097517,0.00038301
-0.037441,0.35016,0.05552,0.0011492,0.0045553,0.10249,0.01388,0.0042516,-0.032587,0.015004
-0.049135,0.43835,0.067697,0.009614,-0.052809,-0.041489,0.015207,0.024843,-0.071012,-0.002
-0.017644,0.16178,0.021809,0.000023933,-0.011545,0.064905,0.010403,0.016492,0.0012133,0.0017986
-0.01761,0.025422,-0.13284,-0.00098503,-0.00042508,0.0071592,-0.00010722,-0.059932,0.10337,0.056907
-0.042076,0.39276,0.05771,0.0064722,-0.014758,0.034414,0.0027635,-0.04096,-0.005001,-0.0048371
-0.042368,0.39511,0.060413,0.0072033,-0.021644,0.014431,0.0049297,-0.028715,-0.021962,-0.0030768
-0.042368,0.39511,0.060413,0.0072033,-0.021644,0.014431,0.0049297,-0.028715,-0.021962,-0.0030768
-0.04025,0.37643,0.04675,0.001718,0.0021595,0.12126,0.016379,-0.011564,0.015223,0.0089125
-0.020743,0.18735,0.026964,0.002442,0.016903,-0.070575,-0.084958,0.0082435,-0.010662,-0.01448
-0.032547,0.28865,0.040927,0.0030237,-0.035213,0.046343,0.013895,0.033878,0.0017633,-0.030016
-0.019379,0.17831,0.025699,0.0008664,-0.038761,0.037811,0.006033,-0.00055167,-0.0018838,-0.0082778
-0.014724,0.1263,0.017595,0.0037142,0.0070166,-0.027064,-0.011049,-0.025098,-0.01089,-0.0067504
-0.044182,0.40352,0.061975,0.010602,-0.012262,-0.039377,0.0081742,-0.018881,-0.034808,-0.0094823
-0.027508,0.24378,0.038856,0.010401,0.028312,-0.085779,-0.010734,-0.051221,-0.028963,-0.010272
-0.0053796,0.027219,-0.015425,-0.00010304,-0.0025933,-0.0027252,0.00057947,0.034233,0.031113,0.0026053
-0.027508,0.24378,0.038856,0.010401,0.028312,-0.085779,-0.010734,-0.051221,-0.028963,-0.010272
-0.0053796,0.027219,-0.015425,-0.00010304,-0.0025933,-0.0027252,0.00057947,0.034233,0.031113,0.0026053
-0.027508,0.24378,0.038856,0.010401,0.028312,-0.085779,-0.010734,-0.051221,-0.028963,-0.010272
-0.0053796,0.027219,-0.015425,-0.00010304,-0.0025933,-0.0027252,0.00057947,0.034233,0.031113,0.0026053
-0.018386,0.15562,0.023488,0.005411,0.016264,-0.048161,-0.0084105,-0.028067,-0.019123,-0.0063819
-0.0053796,0.027219,-0.015425,-0.00010304,-0.0025933,-0.0027252,0.00057947,0.034233,0.031113,0.0026053
-0.049463,0.46472,0.061472,0.0085742,0.011799,0.059504,0.0060442,-0.059979,0.03761,-0.010019
-0.022175,0.20383,0.035352,0.010477,0.028827,-0.091532,-0.0084767,-0.058791,-0.031797,0.00034768
-0.019519,0.18504,0.026231,0.0019085,0.0041665,0.02921,0.0039756,-0.017012,-0.0016773,-0.00088025
-0.01463,0.13658,0.019597,-0.00088084,-0.00093243,0.050816,0.0070899,0.0077529,-0.012395,0.0082528
-0.042146,0.38753,0.046131,0.0052833,-0.18032,0.04229,-0.0032664,-0.044402,0.020619,-0.0062826
-0.023761,0.21268,0.031928,0.0014651,0.0019066,0.055593,0.016708,0.060974,-0.023989,-0.0049294
-0.02084,0.18853,0.016323,0.0033346,-0.021238,0.0086398,0.004527,-0.00917,-0.013797,0.0020833
-0.02084,0.18853,0.016323,0.0033346,-0.021238,0.0086398,0.004527,-0.00917,-0.013797,0.0020833
-0.052469,0.519,0.074889,-0.014576,-0.041517,0.41721,0.041442,0.10792,-0.021734,0.034636
-0.051111,0.47752,0.073681,0.0061484,-0.041197,0.050158,0.0075121,-0.031456,-0.014636,-0.029259
-0.02084,0.18853,0.016323,0.0033346,-0.021238,0.0086398,0.004527,-0.00917,-0.013797,0.0020833
-0.038624,0.36093,0.054825,0.0063105,-0.033597,0.0155,0.0028422,-0.039668,-0.016111,-0.0013061
-0.0078741,0.070984,0.0053105,-0.0027889,-0.040378,0.056856,0.0046013,0.015971,0.00016152,0.0018991
-0.0063817,0.063149,0.0099678,-0.0023856,-0.0044609,0.048061,0.0041308,0.012983,-0.0010725,-0.0012375
-0.041745,0.40457,0.053882,-0.0061279,-0.022212,0.27519,0.029535,0.070026,0.010646,0.012408
-0.055669,0.50372,0.062778,0.0076855,0.01608,0.079652,0.034593,0.066469,0.0031353,-0.012058
-0.051666,0.48285,0.075207,0.015162,0.040341,-0.064377,-0.0007641,-0.091594,-0.016515,-0.009468
-0.049734,0.47155,0.071551,0.0063702,0.017396,0.059237,0.010072,-0.028759,-0.015002,-0.0091051
-0.080883,0.7535,0.11671,0.021519,0.054157,-0.031555,0.0047161,-0.1086,-0.013222,-0.018037
-0.04561,0.42548,0.075532,0.0082025,0.026597,0.010091,0.0045389,-0.028828,-0.082369,0.026364
-0.031028,0.27546,0.04044,0.006278,0.012286,-0.001406,0.010455,0.03717,-0.022995,-0.017647
-0.021269,0.20069,0.026303,0.0036542,0.0078114,0.018448,0.0024331,-0.029745,0.027928,-0.024717
-0.0048274,0.028321,-0.0046839,0.00139,0.0019575,-0.034703,0.016655,0.10829,0.020198,-0.040356
-0.013541,0.11483,0.014464,-0.0023525,-0.04625,0.065347,0.006107,0.0087167,0.0015645,-0.005173
-0.013541,0.11483,0.014464,-0.0023525,-0.04625,0.065347,0.006107,0.0087167,0.0015645,-0.005173
-0.027471,0.25056,0.040529,0.0052914,0.018231,-0.019916,-0.0055225,-0.049286,-0.013237,-0.016203
-0.027972,0.13471,-0.15805,-0.01439,-0.027724,0.17712,0.0076197,0.045137,-0.044203,-0.0032398
-0.026394,0.23409,0.023007,0.0023304,0.0024163,0.063369,0.0075754,-0.039524,0.081478,-0.043036
-0.01635,0.15423,0.027902,0.0059085,0.016798,-0.052884,-0.005814,-0.034007,-0.022298,-0.0098119
-0.038624,0.36093,0.054825,0.0063105,-0.033597,0.0155,0.0028422,-0.039668,-0.016111,-0.0013061
-0.01635,0.15423,0.027902,0.0059085,0.016798,-0.052884,-0.005814,-0.034007,-0.022298,-0.0098119
-0.057637,0.50663,0.072993,0.0051167,0.011142,0.042371,0.0036632,-0.066596,-0.010399,-0.030465
-0.0048274,0.028321,-0.0046839,0.00139,0.0019575,-0.034703,0.016655,0.10829,0.020198,-0.040356
-0.027471,0.25056,0.040529,0.0052914,0.018231,-0.019916,-0.0055225,-0.049286,-0.013237,-0.016203
-0.01076,0.099846,0.012759,0.0003141,-0.032489,0.019543,0.0032518,0.015949,-0.0015731,-0.011797
-0.014251,0.1365,0.016118,-0.00099307,-0.0057283,0.082756,0.010922,0.0073974,0.018081,0.0010301
-0.037006,0.3498,0.053614,-0.0048494,-0.012479,0.18298,0.01456,0.042188,-0.03052,0.0096249
-0.052238,0.48815,0.075418,0.0064994,-0.040237,0.047603,0.0072335,-0.032708,-0.014313,-0.031581
-0.04751,0.44614,0.07095,0.0088309,0.026992,-0.003677,0.0032808,-0.052512,-0.034749,-0.007548
-0.017549,0.15902,0.025473,0.0018394,0.0023827,0.02224,-0.00017691,0.0046741,-0.011229,-0.015045
-0.025199,0.2284,0.034157,0.0067209,0.013709,-0.013834,0.0047737,0.0051338,-0.01866,-0.011421
-0.064407,0.5435,0.10209,0.0034945,0.022981,0.056402,0.00075306,-0.026511,-0.12819,0.0099219
-0.030854,0.30657,0.048814,-0.013227,-0.035482,0.3041,0.027886,0.10704,-0.055929,0.050434
-0.023705,0.2176,0.03513,0.0012901,0.0063882,0.031569,0.0027927,-0.01341,-0.022114,-0.0033237
-0.020328,0.19115,0.0090293,-0.0010072,-0.01009,0.11246,0.012767,-0.0092949,0.11124,-0.05168
-0.0066438,0.071704,0.014016,-0.044392,-0.012509,0.038732,-0.83501,0.14689,0.061793,0.001227
-0.04025,0.37643,0.04675,0.001718,0.0021595,0.12126,0.016379,-0.011564,0.015223,0.0089125
-0.044087,0.39164,0.062497,0.01048,0.018645,-0.043722,0.0088532,0.0092437,-0.057825,-0.0051586
-0.016724,0.15026,0.02295,-0.0020775,-0.035877,0.057402,0.005692,0.0073741,-0.028949,0.012609
-0.04025,0.37643,0.04675,0.001718,0.0021595,0.12126,0.016379,-0.011564,0.015223,0.0089125
-0.067661,0.63297,0.08198,0.015402,0.033793,0.018957,0.011865,-0.1125,0.073769,-0.039589
-0.0044869,0.030572,-0.011127,-0.0032743,-0.0055165,0.031455,0.00073685,-0.0078476,0.035766,-0.019254
-0.025823,0.23819,0.032848,0.0019322,-0.066632,0.03807,0.007738,-0.011955,0.0046514,-0.010499
-0.0085038,0.079366,0.0088677,-0.0035634,-0.042279,0.0708,0.0060514,0.026621,-0.0048764,0.0016772
-0.050786,0.47465,0.072167,0.014295,0.035126,-0.052081,-0.0014084,-0.086578,-0.010769,-0.010756
-0.025217,0.2457,0.037106,-0.0073947,-0.019848,0.21789,0.027729,0.070908,-0.02282,0.036268
-0.034053,0.30626,0.045921,0.0057318,0.011461,0.020674,0.012207,0.041287,-0.032256,-0.0095151
-0.021969,0.19371,0.028465,0.0053052,0.010185,-0.021621,0.0054497,0.036388,-0.0081213,-0.032593
-0.037788,0.35728,0.047473,0.008832,0.017565,0.0083571,0.0014494,-0.051881,0.040193,-0.032205
-0.042916,0.40525,0.071902,0.01252,0.036912,-0.064443,-0.0040952,-0.047036,-0.069207,0.0036539
-0.0043534,0.060245,0.015925,-0.0031891,-0.011062,0.13139,-0.039156,0.035157,-0.023978,0.0086789
-0.050267,0.46164,0.066275,0.010262,0.023575,0.013608,0.011829,-0.013233,0.012418,-0.030603
-0.034435,0.31494,0.043803,0.0058263,-0.057559,0.010257,0.01179,-0.001599,-0.0038334,-0.013206
-0.042916,0.40525,0.071902,0.01252,0.036912,-0.064443,-0.0040952,-0.047036,-0.069207,0.0036539
-0.03555,0.32819,0.047812,0.009588,-0.010843,-0.033429,-0.0021833,-0.036271,-0.01272,-0.0085351
-0.020241,0.18964,0.0077487,-0.00099674,-0.010185,0.11418,0.013157,-0.014581,0.11601,-0.049844
-0.055009,0.50574,0.074155,0.012469,0.029511,-0.0056445,0.010129,-0.022929,0.0062697,-0.033212
-0.024438,0.21854,0.034011,0.011704,0.029371,-0.10856,-0.003137,-0.027406,-0.024645,-0.012075
-0.001781,0.020392,0.0046959,0.00021478,-0.0010602,0.0022719,-0.00031927,0.022975,0.0052047,-0.023557
-0.015072,0.14028,0.021034,0.0024109,-0.033448,0.0037571,0.0011712,-0.016778,-0.010823,0.0026245
-0.080172,0.70487,0.091263,0.014334,0.043832,-0.048,-0.010906,-0.19845,0.15435,-0.15236
-0.080422,0.72789,0.10922,0.018972,0.04796,-0.057645,-0.0076907,-0.13371,-0.019555,-0.023808
-0.02618,0.24277,0.04068,0.00023215,0.0041678,0.063113,0.0063636,0.0010757,-0.031093,0.0042258
-0.073923,0.70265,0.11122,0.0016176,0.0063585,0.25051,0.029616,0.04724,-0.095663,0.059217
-0.025577,0.2257,0.030125,-0.0084916,-0.10582,0.19254,0.018849,0.061912,0.010814,-0.010114
-0.0092458,0.087485,0.010845,-0.0014652,-0.036924,0.045849,0.0043863,0.015377,-0.0032206,-0.0022154
-0.025217,0.2457,0.037106,-0.0073947,-0.019848,0.21789,0.027729,0.070908,-0.02282,0.036268
-0.020222,0.18938,0.024962,0.0042789,0.005912,0.019492,0.0016152,-0.020637,0.016581,-0.0069815
-0.050819,0.46737,0.073976,0.013009,0.034801,-0.053053,0.0033892,-0.019288,-0.028255,-0.034962
-0.025217,0.2457,0.037106,-0.0073947,-0.019848,0.21789,0.027729,0.070908,-0.02282,0.036268
-0.050819,0.46737,0.073976,0.013009,0.034801,-0.053053,0.0033892,-0.019288,-0.028255,-0.034962
-0.02044,0.16829,0.027571,-0.0056429,-0.062172,0.07582,0.0031486,0.0097068,-0.040962,0.0049699
-0.038194,0.33753,0.042846,0.0078726,0.014315,-0.011021,0.020264,0.079661,0.0094215,-0.050331
-0.038095,0.3364,0.042585,0.0078606,0.014374,-0.011147,0.020282,0.078385,0.0091324,-0.049022
-0.03324,0.3322,0.055463,-0.0153,-0.03624,0.34274,0.041278,0.13269,-0.061339,0.056366
-0.024725,0.22665,0.026911,0.00044603,0.0033668,0.029073,0.0013541,-0.023457,-0.020822,0.0052771
-0.031028,0.27546,0.04044,0.006278,0.012286,-0.001406,0.010455,0.03717,-0.022995,-0.017647
-0.023571,0.20515,0.028971,0.0053146,0.010023,-0.018368,0.0074025,0.039096,-0.0091524,-0.028949
-0.070958,0.67091,0.1056,0.0046491,0.014074,0.18772,0.023981,0.021524,-0.084029,0.04749
-0.030315,0.2873,0.045721,0.0031399,0.0095429,0.022797,0.005458,-0.0158,-0.04887,0.01465
-0.052415,0.49015,0.065358,-0.0020868,-0.034864,0.19516,0.015765,0.018438,-0.0036116,0.0098308
-0.031739,0.2772,0.05269,-0.0022102,-0.00032904,0.10362,0.0081313,0.02169,-0.074665,0.021938
-0.031719,0.31666,0.057977,-0.014872,-0.036068,0.35125,0.043167,0.14762,-0.097078,0.085455
-0.050819,0.46737,0.073976,0.013009,0.034801,-0.053053,0.0033892,-0.019288,-0.028255,-0.034962
-0.035251,0.32936,0.047741,0.0084593,0.023934,-0.020934,-0.000028476,-0.063132,0.017049,-0.029856
-0.049076,0.43901,0.069261,0.0046999,-0.076495,0.037945,0.026756,0.075223,-0.081909,0.015314
-0.0032839,0.026913,-0.0014533,-0.00022885,-0.001514,0.013987,0.00097298,-0.0062104,0.022556,-0.0086578
-0.0032839,0.026913,-0.0014533,-0.00022885,-0.001514,0.013987,0.00097298,-0.0062104,0.022556,-0.0086578
-0.036763,0.33753,0.04101,0.0030332,-0.028646,0.063792,0.0064812,-0.031478,0.032865,-0.021322
-0.021455,0.18461,0.027083,0.0019019,0.006176,0.010336,0.0065807,0.032079,-0.0084322,-0.030558
-0.066438,0.60818,0.096037,0.018108,0.047628,-0.080812,-0.0015825,-0.07909,-0.039924,-0.02116
-0.032808,0.29822,0.044127,0.0072971,0.017225,-0.0092239,-0.0010834,-0.047159,0.0060702,-0.021143
-0.037962,0.33873,0.052389,0.0021346,-0.024147,0.067877,0.0064377,-0.011361,-0.01359,-0.013773
-0.036956,0.34692,0.055081,-0.0030777,-0.0068904,0.17445,0.027373,0.074752,-0.05029,0.031999
-0.036446,0.34176,0.054344,-0.0026229,-0.0057422,0.16558,0.026457,0.071495,-0.050192,0.031298
-0.056989,0.53121,0.087112,0.0050824,-0.003696,0.090169,0.016564,-0.0063509,-0.082832,0.036716
-0.024725,0.22665,0.026911,0.00044603,0.0033668,0.029073,0.0013541,-0.023457,-0.020822,0.0052771
-0.021529,0.18483,0.026097,0.0038219,0.0077388,-0.0032354,0.012268,0.06101,-0.0060854,-0.034474
-0.019277,0.17738,0.028351,-0.017286,-0.19336,0.26969,0.020676,0.10065,-0.055118,0.037351
-0.030218,0.26823,0.039229,0.0058532,0.011016,0.0026211,0.01077,0.040897,-0.02136,-0.018957
-0.010547,0.099644,0.012255,-0.0039575,-0.04337,0.083933,0.0067809,0.033632,-0.0080569,0.0021506
-0.012712,0.11716,0.0090969,-0.00024675,-0.0031997,0.047364,0.0035242,-0.0093746,0.040676,-0.02191
-0.0455,0.31506,0.062559,-0.023111,-0.12793,0.31646,0.0037036,0.079501,-0.070593,-0.052004
-0.013963,0.13093,0.023181,0.0035296,0.01015,-0.0063175,0.0011328,-0.011823,-0.026305,0.010248
-0.013963,0.13093,0.023181,0.0035296,0.01015,-0.0063175,0.0011328,-0.011823,-0.026305,0.010248
-0.024858,0.24201,0.036431,-0.0070367,-0.018917,0.2105,0.026819,0.067571,-0.021351,0.034563
-0.040984,0.37757,0.053687,0.0083784,-0.029407,-0.026657,0.0065882,-0.0080766,-0.0062346,-0.025704
-0.052522,0.47964,0.076066,-0.013379,0.034235,-0.065879,-0.54866,-0.0012674,0.013526,-0.0066914
-0.02194,0.19764,0.018204,0.00038308,-0.0010061,0.065636,-0.013138,-0.0088373,0.028332,-0.0035321
-0.042754,0.39236,0.05408,0.0089983,-0.038988,-0.031154,0.0080277,-0.0042994,0.00037255,-0.030622
-0.045551,0.42539,0.06589,0.018148,0.047639,-0.12643,-0.011452,-0.10808,0.0012444,-0.033665
-0.03694,0.34679,0.05522,-0.0030407,-0.0068347,0.17437,0.02832,0.074608,-0.05017,0.03202
-0.033049,0.32738,0.047254,-0.013029,-0.037037,0.2873,0.033449,0.10133,-0.053644,0.040233
-0.042754,0.39236,0.05408,0.0089983,-0.038988,-0.031154,0.0080277,-0.0042994,0.00037255,-0.030622
-0.014977,0.11106,0.013614,-0.012329,-0.027794,0.19802,0.012871,0.073539,-0.042576,0.025054
-0.021455,0.18461,0.027083,0.0019019,0.006176,0.010336,0.0065807,0.032079,-0.0084322,-0.030558
-0.019019,0.12126,-0.071797,-0.0012259,-0.00033283,0.0041903,-0.005186,-0.0022982,-0.035363,-0.019385
-0.032784,0.30997,0.046035,0.0052284,0.0087594,0.050972,0.007197,0.017146,0.0041173,-0.026198
-0.04153,0.37885,0.051504,0.010706,0.0066277,-0.028361,-0.00064283,-0.078152,0.035336,-0.03758
-0.034712,0.31215,0.042387,0.0037019,-0.01416,0.042993,0.0037552,-0.020568,0.015526,-0.027474
-0.032894,0.29541,0.039444,0.0028284,-0.016581,0.050795,0.0044211,-0.015669,0.018217,-0.027478
-0.011627,0.065292,0.018656,-0.0053825,-0.010974,0.052506,-0.0070619,0.038388,-0.019766,-0.05692
-0.033049,0.32738,0.047254,-0.013029,-0.037037,0.2873,0.033449,0.10133,-0.053644,0.040233
-0.030255,0.28598,0.04838,-0.0052574,-0.011528,0.16735,0.016888,0.062627,-0.032095,-0.0043971
-0.034687,0.32621,0.050852,-0.0046783,-0.011173,0.19055,0.028391,0.081861,-0.04214,0.028985
-0.045832,0.42915,0.0585,0.008525,-0.02349,0.047732,0.01103,-0.046185,0.021412,-0.007191
-0.019019,0.12126,-0.071797,-0.0012259,-0.00033283,0.0041903,-0.005186,-0.0022982,-0.035363,-0.019385
-0.029355,0.26903,0.042613,0.0061252,0.017838,-0.0059084,0.00035198,-0.030582,-0.026996,0.0019172
-0.009171,0.086311,0.0096992,-0.0040746,-0.043824,0.080094,0.0061714,0.03132,-0.0057766,0.0018683
-0.041527,0.36724,0.055572,0.006568,-0.0616,-0.017616,0.017234,0.043108,-0.059645,-0.0015077
-0.028302,0.2632,0.039146,0.0063943,0.0050088,-0.00027303,0.0010588,-0.03533,-0.0090276,-0.0004009
-0.033922,0.32741,0.056788,-0.0031844,-0.0066789,0.17277,0.02336,0.065578,-0.060596,0.034643
-0.033826,0.31592,0.042193,0.0052698,0.0091063,0.065514,0.011327,-0.029032,0.030642,-0.012648
-0.042914,0.40233,0.066263,-0.0034724,-0.003011,0.16138,0.015743,0.028531,-0.05467,0.021356
-0.028302,0.2632,0.039146,0.0063943,0.0050088,-0.00027303,0.0010588,-0.03533,-0.0090276,-0.0004009
-0.022024,0.19879,0.028265,0.0058846,0.014626,-0.027522,-0.0040181,-0.04291,0.026536,-0.040887
-0.039709,0.36743,0.046939,0.0095411,-0.0096395,-0.0030712,0.0026206,-0.068999,0.042757,-0.023512
-0.072301,0.67048,0.081415,0.020067,0.052083,-0.09067,-0.0076056,-0.20554,0.17266,-0.1323
